date,cases,year,month,month_angle,post_1955,year_change,log_cases,filtered_mean_raw,filtered_mean_log,ess,loglik_t
1949-04-01,199.0,1949,4,1.5707963267948966,0,0,5.298317366548036,208.41626561187093,5.330450329985962,744.5039834482475,-0.03664213001281347
1949-05-01,542.0,1949,5,2.0943951023931953,0,0,6.297109319933935,472.06521996375784,6.146351542117719,297.11971226829996,-1.1069476577891635
1949-06-01,1409.0,1949,6,2.6179938779914944,0,0,7.251344983372214,1287.3315157796883,7.14753325925671,494.5534160417358,-0.5198977228318178
1949-07-01,7555.0,1949,7,3.141592653589793,0,0,8.9300972286214,5842.719002321559,8.65993095765582,43.92934496369527,-3.4272408500968026
1949-08-01,13021.0,1949,8,3.665191429188092,0,0,9.474395513796807,12152.31313140559,9.39283465435421,704.218743098292,-0.12206709816308248
1949-09-01,9372.0,1949,9,4.1887902047863905,0,0,9.145588494746486,10244.86554215206,9.221336756446822,704.3113164273265,-0.12183192522779596
1949-10-01,5893.0,1949,10,4.71238898038469,0,0,8.68169016329764,5931.496113864613,8.675451722331577,870.850558086398,0.13975979462621524
1949-11-01,2426.0,1949,11,5.235987755982989,0,0,7.794411205726601,2426.553992224388,7.780380598673462,845.2579189619121,0.0803591179030878
1949-12-01,914.0,1949,12,5.759586531581287,0,0,6.818924065275521,941.7312122267591,6.835089125640966,852.4900719300223,0.09645140523940299
1950-01-01,505.0,1950,1,0.0,0,1,6.226536669287466,500.12137508583237,6.199695921764049,495.90923254190864,-0.49689975500336914
1950-02-01,396.0,1950,2,0.5235987755982988,0,0,5.983936280687191,393.56619527884834,5.962330206027157,610.7105591299911,-0.26256698201149575
1950-03-01,281.0,1950,3,1.0471975511965976,0,0,5.641907070938114,299.9256040447159,5.691627870706917,629.7928736729933,-0.23949961540196263
1950-04-01,324.0,1950,4,1.5707963267948966,0,0,5.783825182329737,333.86173757624863,5.799857530790211,769.0719302892794,-0.003963641832944731
1950-05-01,434.0,1950,5,2.0943951023931953,0,0,6.075346031088684,461.5339277957613,6.122937921179163,742.6591391486326,-0.052416788492344324
1950-06-01,1168.0,1950,6,2.6179938779914944,0,0,7.063903961472068,1118.3232344076114,7.006284057285151,715.3125381518016,-0.10537691752600864
1950-07-01,4129.0,1950,7,3.141592653589793,0,0,8.326032685955079,3634.208200916727,8.184361700309175,378.0810345849904,-0.8780854678191758
1950-08-01,6176.0,1950,8,3.665191429188092,0,0,8.728587995695898,6337.619656135974,8.74060411401641,830.2944688913012,0.07164869344043723
1950-09-01,8053.0,1950,9,4.1887902047863905,0,0,8.9939241414114,7750.4866784939195,8.942424431339315,748.3926161173996,-0.035490164846160965
1950-10-01,7412.0,1950,10,4.71238898038469,0,0,8.910990494656719,6540.363129729011,8.772476658595881,420.2047020837286,-0.7475576846256065
1950-11-01,3034.0,1950,11,5.235987755982989,0,0,8.017966703493599,2969.2010300949178,7.982598195710596,804.21045602325,0.03232825240131376
1950-12-01,1490.0,1950,12,5.759586531581287,0,0,7.307202314764738,1412.152067088243,7.240622883088991,707.4201947797684,-0.10141978329124512
1951-01-01,576.0,1951,1,0.0,0,1,6.3578422665081,577.1629726764155,6.343775332966831,563.6785606452954,-0.34780096140066785
